code,rid
N,1749385
N,1749386
N,1749387
N,1749388
N,1749389
N,1749390
N,1749391
W,1749392
W,1749399
W,1749400
W,1749402
W,1749403
W,1749407
W,1749408
W,1749409
N,1749411
N,1749412
W,1749413
W,1749414
W,1749415
N,1749416
W,1749418
W,1749419
<,1749421
W,1749421
W,1749422
W,1749423
W,1749424
W,1749428
W,1749429
W,1749431
W,1749432
W,1749433
W,1749435
W,1749436
W,1749438
W,1749439
W,1749440
W,1749441
W,1749445
W,1749446
W,1749447
W,1749448
N,1749450
N,1749451
N,1749452
W,1749453
W,1749454
W,1749457
W,1749458
W,1749460
N,1749462
N,1749463
N,1749464
N,1749465
N,1749466
N,1749467
N,1749468
N,1749469
N,1749470
N,1749471
N,1749472
N,1749473
N,1749474
W,1749475
N,1749476
W,1749477
N,1749478
N,1749479
N,1749481
N,1749482
N,1749483
N,1749484
N,1749485
N,1749486
N,1749487
N,1749488
N,1749489
N,1749490
<,1749491
N,1749492
N,1749493
N,1749494
N,1749495
N,1749496
N,1749497
N,1749498
N,1749499
N,1749500
N,1749501
N,1749502
N,1749503
N,1749504
N,1749505
N,1749506
N,1749507
N,1749508
N,1749509
N,1749510
N,1749511
N,1749512
N,1749513
N,1749514
N,1749515
N,1749516
N,1749517
N,1749518
N,1749519
N,1749520
N,1749521
N,1749522
N,1749523
N,1749524
N,1749525
N,1749526
N,1749527
N,1749528
N,1749529
N,1749531
N,1749530
N,1749532
N,1749533
N,1749534
N,1749535
N,1749536
N,1749537
N,1749538
N,1749539
N,1749540
N,1749541
N,1749542
N,1749543
N,1749544
N,1749545
N,1749546
N,1749547
W,1749548
W,1749552
W,1749553
N,1749554
N,1749555
N,1749556
N,1749557
N,1749558
N,1749559
N,1749560
N,1749561
W,1749562
W,1749563
W,1749564
<,1749566
W,1749566
W,1749567
W,1749568
<,1749570
W,1749570
>,1749571
W,1749571
<,1749572
W,1749572
W,1749573
W,1749574
W,1749576
W,1749577
<,1749580
W,1749580
W,1749581
W,1749582
<,1749584
W,1749584
N,1749589
N,1749590
W,1749597
W,1749598
W,1749601
<,1749602
W,1749602
W,1749603
W,1749604
W,1749606
W,1749607
W,1749608
W,1749610
W,1749611
N,1749612
N,1749613
N,1749614
N,1749615
N,1749616
N,1749617
W,1749618
N,1749619
N,1749620
W,1749621
N,1749622
N,1749623
N,1749625
N,1749626
W,1749627
N,1749628
N,1749629
W,1749630
N,1749631
N,1749632
N,1749633
N,1749634
N,1749635
N,1749636
N,1749637
N,1749638
N,1749639
N,1749640
N,1749641
N,1749642
N,1749643
N,1749644
N,1749645
N,1749646
N,1749648
N,1749649
N,1749651
N,1749654
N,1749656
W,1749657
N,1749658
W,1749660
N,1749661
N,1749663
N,1749664
N,1749666
N,1749667
N,1749669
N,1749670
N,1749672
N,1749674
N,1749676
N,1749678
N,1749679
N,1749681
N,1749682
N,1749684
N,1749685
N,1749687
N,1749689
N,1749690
N,1749692
N,1749694
N,1749696
W,1749707
W,1749708
W,1749709
W,1749710
W,1749712
W,1749713
W,1749714
W,1749715
N,1749716
N,1749717
N,1749718
W,1749719
N,1749720
N,1749721
N,1749722
N,1749723
N,1749724
N,1749725
N,1749726
N,1749727
N,1749728
N,1749729
N,1749730
N,1749731
N,1749732
N,1749733
N,1749734
N,1749735
N,1749736
W,1749737
N,1749738
W,1749739
N,1749740
N,1749741
W,1749742
N,1749743
N,1749744
W,1749745
N,1749746
N,1749748
N,1749749
W,1749750
N,1749751
N,1749752
N,1749753
N,1749754
N,1749755
N,1749756
W,1749757
N,1749758
N,1749759
N,1749760
N,1749761
N,1749762
N,1749764
N,1749765
N,1749767
N,1749769
N,1749771
N,1749772
N,1749774
N,1749776
N,1749777
N,1749778
N,1749780
N,1749781
N,1749783
N,1749785
N,1749786
N,1749788
N,1749789
N,1749791
N,1749793
N,1749794
N,1749796
W,1749798
W,1749799
W,1749801
W,1749802
W,1749803
W,1749805
W,1749806
W,1749807
W,1749809
W,1749810
>,1749812
W,1749812
W,1749813
<,1749815
W,1749815
W,1749816
N,1749817
N,1749818
<,1749819
W,1749819
N,1749820
N,1749821
N,1749822
N,1749823
N,1749824
N,1749825
N,1749826
N,1749827
W,1749828
N,1749829
N,1749830
W,1749831
N,1749832
N,1749833
N,1749834
N,1749835
N,1749838
W,1749839
N,1749840
N,1749841
W,1749842
N,1749843
N,1749845
N,1749846
<,1749847
W,1749847
N,1749848
N,1749849
<,1749850
W,1749850
N,1749851
N,1749852
N,1749853
N,1749854
N,1749855
N,1749856
N,1749857
N,1749858
W,1749859
N,1749860
N,1749861
W,1749862
N,1749863
N,1749865
N,1749866
W,1749867
N,1749868
W,1749869
N,1749870
N,1749871
N,1749873
W,1749874
N,1749875
N,1749876
W,1749877
N,1749878
N,1749879
W,1749882
<,1749885
W,1749885
W,1749889
W,1749891
W,1749899
W,1749900
N,1749905
N,1749906
N,1749907
N,1749908
N,1749909
N,1749910
N,1749911
N,1749913
W,1749914
W,1749915
W,1749917
W,1749919
N,1749923
W,1749924
N,1749925
N,1749926
<,1749927
W,1749927
N,1749928
N,1749929
N,1749930
N,1749931
N,1749932
N,1749933
N,1749934
N,1749935
N,1749937
N,1749939
N,1749940
N,1749942
N,1749944
N,1749945
N,1749946
N,1749947
N,1749948
W,1749951
W,1749953
N,1749964
N,1749966
N,1749973
W,1749985
W,1749987
N,1749991
N,1749992
N,1749993
N,1749994
N,1749995
N,1749996
N,1749997
<,1749998
N,1749999
N,1750000
W,1750002
W,1750003
W,1750004
<,1750005
W,1750005
N,1750006
<,1750007
W,1750008
W,1750009
N,1750011
N,1750012
N,1750013
N,1750014
N,1750015
N,1750016
N,1750017
N,1750018
N,1750019
N,1750020
N,1750021
N,1750022
N,1750023
W,1750024
N,1750025
N,1750026
W,1750027
N,1750028
N,1750029
<,1750030
N,1750031
N,1750033
N,1750034
W,1750035
N,1750036
N,1750037
W,1750038
N,1750039
N,1750041
N,1750042
<,1750043
W,1750043
N,1750044
N,1750045
N,1750046
N,1750047
N,1750048
N,1750049
N,1750050
N,1750051
N,1750052
N,1750053
N,1750054
N,1750055
N,1750056
N,1750057
N,1750058
N,1750059
N,1750060
N,1750061
N,1750062
N,1750064
W,1750063
N,1750065
N,1750066
W,1750067
N,1750068
N,1750069
<,1750070
N,1750071
N,1750073
N,1750074
<,1750075
W,1750075
N,1750076
N,1750077
W,1750078
N,1750079
N,1750080
W,1750081
N,1750082
N,1750084
N,1750085
W,1750086
N,1750087
N,1750088
W,1750089
N,1750090
<,1750091
N,1750092
N,1750094
W,1750095
W,1750099
W,1750100
W,1750101
W,1750103
N,1750104
N,1750105
N,1750106
N,1750107
N,1750108
N,1750109
N,1750110
W,1750111
W,1750112
W,1750114
W,1750115
N,1750116
N,1750117
N,1750118
N,1750119
N,1750120
N,1750121
N,1750122
N,1750123
N,1750124
N,1750125
N,1750126
N,1750127
N,1750128
N,1750129
N,1750130
N,1750131
N,1750132
N,1750133
N,1750134
N,1750135
N,1750136
N,1750137
N,1750138
N,1750139
N,1750149
N,1750150
N,1750151
N,1750152
N,1750153
N,1750154
N,1750155
W,1750156
N,1750157
N,1750159
N,1750160
W,1750161
N,1750162
N,1750163
W,1750164
N,1750165
N,1750166
N,1750168
W,1750169
N,1750170
N,1750171
W,1750172
W,1750173
<,1750174
W,1750178
W,1750179
W,1750181
W,1750184
N,1750185
N,1750186
N,1750187
N,1750188
N,1750189
N,1750190
N,1750191
N,1750192
N,1750193
N,1750194
N,1750195
N,1750196
N,1750197
N,1750198
N,1750199
W,1750200
W,1750204
W,1750205
N,1750206
N,1750207
N,1750208
N,1750209
N,1750210
N,1750211
N,1750212
N,1750213
W,1750214
W,1750215
N,1750216
N,1750217
N,1750218
N,1750219
N,1750220
N,1750221
N,1750222
N,1750223
N,1750224
N,1750225
N,1750226
N,1750227
N,1750228
N,1750229
N,1750230
N,1750231
N,1750232
N,1750233
N,1750234
N,1750235
N,1750236
N,1750237
N,1750238
N,1750239
N,1750240
N,1750241
N,1750242
N,1750243
N,1750244
N,1750245
N,1750246
N,1750247
N,1750248
N,1750249
N,1750250
N,1750251
N,1750252
N,1750253
N,1750254
N,1750255
N,1750256
N,1750257
N,1750258
N,1750259
N,1750260
N,1750261
N,1750262
N,1750263
N,1750264
N,1750265
W,1750266
W,1750267
W,1750269
W,1750270
<,1750271
W,1750273
W,1750274
<,1750276
W,1750276
W,1750277
W,1750278
W,1750279
W,1750281
W,1750282
W,1750284
<,1750285
N,1750286
N,1750287
N,1750288
N,1750289
N,1750290
N,1750291
N,1750292
N,1750293
N,1750294
N,1750295
N,1750296
N,1750297
N,1750298
N,1750299
N,1750300
N,1750301
N,1750302
N,1750303
N,1750304
N,1750305
N,1750306
N,1750307
N,1750308
N,1750309
N,1750310
N,1750311
N,1750312
N,1750313
N,1750314
N,1750315
N,1750316
N,1750317
N,1750318
N,1750320
N,1750321
N,1750322
N,1750323
N,1750324
N,1750325
N,1750326
N,1750327
N,1750328
N,1750329
N,1750330
N,1750331
N,1750332
N,1750333
N,1750334
N,1750335
N,1750336
N,1750337
N,1750338
N,1750339
N,1750340
N,1750341
N,1750342
N,1750343
N,1750344
N,1750345
N,1750346
N,1750347
N,1750348
N,1750349
N,1750350
N,1750351
N,1750352
N,1750353
N,1750354
N,1750355
N,1750356
N,1750357
N,1750358
N,1750359
N,1750360
N,1750361
N,1750362
N,1750363
N,1750364
N,1750365
N,1750366
W,1750367
W,1750368
W,1750370
N,1750371
N,1750372
N,1750373
N,1750374
N,1750375
N,1750376
N,1750377
N,1750378
N,1750379
N,1750380
N,1750381
N,1750382
N,1750383
N,1750384
N,1750385
N,1750386
N,1750387
N,1750388
N,1750389
N,1750390
N,1750391
N,1750392
N,1750393
N,1750394
N,1750395
N,1750407
N,1750408
N,1750409
N,1750410
N,1750411
N,1750412
N,1750413
N,1750414
W,1750415
N,1750416
N,1750417
N,1750418
N,1750419
N,1750420
N,1750421
N,1750422
N,1750423
N,1750424
N,1750425
N,1750426
N,1750427
N,1750428
N,1750429
N,1750430
N,1750431
N,1750432
N,1750433
N,1750434
N,1750435
N,1750436
N,1750437
N,1750438
N,1750439
N,1750440
N,1750441
N,1750442
N,1750443
N,1750444
N,1750445
N,1750446
N,1750447
N,1750448
N,1750449
N,1750450
N,1750451
N,1750452
N,1750453
N,1750455
N,1750456
N,1750457
N,1750458
N,1750459
N,1750460
N,1750461
N,1750462
N,1750463
N,1750464
N,1750465
W,1750469
W,1750470
N,1750471
N,1750472
N,1750473
N,1750474
N,1750475
N,1750476
N,1750477
N,1750478
N,1750479
N,1750480
N,1750481
N,1750482
N,1750483
N,1750484
N,1750485
N,1750486
W,1750487
W,1750488
<,1750490
W,1750490
W,1750491
W,1750492
W,1750493
W,1750495
>,1750496
W,1750496
W,1750497
W,1750498
W,1750501
W,1750502
W,1750504
W,1750505
>,1750507
W,1750507
W,1750508
W,1750509
<,1750511
W,1750511
<,1750512
W,1750512
W,1750513
<,1750514
<,1750515
W,1750515
N,1750516
N,1750517
N,1750518
N,1750519
N,1750520
N,1750521
N,1750522
N,1750523
N,1750524
N,1750525
N,1750526
N,1750527
N,1750528
N,1750529
N,1750530
N,1750531
N,1750532
N,1750533
N,1750534
N,1750535
N,1750536
N,1750537
N,1750538
N,1750539
N,1750540
N,1750541
N,1750542
N,1750543
N,1750544
N,1750545
N,1750546
N,1750547
N,1750548
N,1750549
N,1750550
N,1750551
N,1750552
N,1750553
N,1750554
N,1750555
N,1750556
N,1750557
N,1750558
N,1750559
N,1750560
N,1750561
N,1750562
N,1750563
N,1750564
N,1750565
W,1750566
<,1750568
W,1750568
W,1750571
W,1750572
W,1750575
W,1750576
<,1750578
W,1750578
<,1750579
W,1750579
N,1750580
N,1750581
N,1750582
N,1750583
N,1750584
N,1750585
N,1750586
N,1750587
N,1750588
N,1750589
N,1750590
N,1750591
N,1750592
N,1750593
N,1750594
N,1750595
N,1750596
W,1750597
W,1750599
N,1750600
N,1750601
N,1750602
N,1750603
N,1750604
N,1750605
N,1750606
N,1750607
W,1750610
N,1750611
N,1750612
N,1750613
W,1750614
N,1750616
N,1750617
N,1750619
N,1750620
N,1750621
N,1750622
N,1750623
N,1750624
N,1750625
N,1750626
N,1750632
N,1750633
N,1750634
N,1750635
N,1750636
N,1750637
N,1750646
N,1750647
N,1750648
N,1750651
N,1750652
N,1750653
N,1750659
N,1750660
N,1750661
N,1750662
N,1750663
N,1750664
N,1750665
W,1750666
W,1750667
W,1750671
W,1750672
N,1750680
N,1750681
N,1750682
N,1750683
N,1750684
N,1750685
N,1750686
N,1750687
N,1750688
N,1750689
W,1750690
W,1750691
<,1750693
W,1750693
<,1750694
W,1750694
<,1750695
N,1750696
N,1750697
N,1750698
N,1750699
N,1750700
N,1750701
N,1750702
N,1750703
<,1750704
N,1750707
N,1750708
N,1750709
N,1750710
N,1750711
N,1750712
N,1750713
N,1750714
N,1750715
N,1750716
N,1750717
N,1750718
N,1750719
N,1750720
N,1750721
N,1750722
N,1750723
N,1750724
N,1750725
N,1750726
N,1750727
N,1750728
N,1750729
N,1750730
N,1750731
N,1750732
N,1750733
N,1750734
N,1750735
N,1750736
N,1750737
N,1750738
N,1750739
N,1750740
N,1750741
N,1750742
N,1750743
N,1750744
N,1750745
N,1750746
N,1750747
N,1750748
N,1750749
N,1750750
N,1750751
N,1750752
N,1750753
N,1750754
N,1750755
N,1750756
N,1750757
N,1750758
N,1750759
N,1750760
N,1750761
N,1750762
N,1750763
N,1750764
N,1750765
N,1750766
N,1750767
N,1750768
N,1750769
N,1750770
N,1750771
N,1750772
N,1750773
N,1750774
N,1750775
N,1750776
N,1750777
N,1750778
W,1750779
W,1750780
W,1750782
N,1750783
N,1750784
N,1750785
N,1750786
N,1750787
N,1750788
N,1750789
N,1750790
N,1750799
N,1750800
N,1750801
N,1750802
N,1750803
N,1750804
N,1750805
N,1750806
W,1750807
W,1750808
W,1750810
W,1750811
N,1750812
N,1750813
N,1750814
N,1750815
N,1750816
N,1750817
N,1750818
N,1750819
N,1750820
N,1750821
N,1750822
N,1750823
N,1750824
N,1750825
N,1750826
N,1750827
N,1750828
N,1750829
N,1750830
N,1750831
N,1750832
N,1750833
N,1750834
N,1750835
N,1750836
N,1750837
N,1750838
N,1750839
N,1750840
N,1750841
N,1750842
N,1750843
N,1750856
N,1750857
N,1750858
N,1750859
N,1750860
N,1750861
N,1750862
N,1750863
N,1750865
N,1750866
N,1750867
N,1750868
N,1750869
W,1750870
W,1750871
W,1750873
W,1750877
W,1750878
W,1750879
W,1750880
W,1750887
W,1750888
W,1750890
W,1750891
W,1750892
W,1750894
W,1750898
W,1750899
W,1750900
W,1750901
W,1750903
W,1750904
W,1750905
W,1750907
N,1750908
N,1750909
N,1750910
N,1750911
N,1750912
N,1750913
N,1750914
N,1750915
N,1750916
N,1750917
N,1750918
N,1750919
N,1750920
N,1750921
N,1750922
N,1750923
N,1750924
N,1750925
N,1750926
N,1750927
N,1750939
N,1750940
N,1750941
N,1750942
N,1750943
N,1750944
N,1750945
N,1750946
N,1750948
N,1750949
N,1750950
N,1750951
N,1750952
N,1750953
N,1750954
N,1750955
N,1750956
N,1750957
N,1750958
N,1750964
N,1750965
W,1750966
W,1750967
>,1750968
W,1750968
W,1750969
W,1750970
W,1750972
W,1750973
<,1750975
W,1750975
<,1750976
W,1750976
W,1750977
W,1750978
W,1750980
W,1750983
W,1750985
W,1750986
W,1750987
W,1750989
W,1750990
W,1750991
W,1750992
W,1750994
W,1750995
W,1750996
N,1750997
W,1750998
N,1750999
W,1751003
W,1751004
W,1751005
W,1751006
W,1751008
W,1751009
W,1751011
W,1751012
W,1751013
<,1751014
W,1751014
<,1751015
W,1751015
N,1751016
N,1751017
N,1751018
N,1751019
N,1751020
N,1751021
N,1751022
N,1751023
N,1751024
N,1751025
N,1751026
N,1751027
N,1751028
N,1751029
N,1751034
N,1751035
N,1751036
N,1751037
N,1751038
N,1751039
N,1751040
N,1751041
N,1751042
N,1751043
N,1751044
N,1751045
N,1751046
N,1751047
N,1751048
N,1751049
N,1751050
N,1751051
N,1751052
N,1751053
N,1751054
N,1751055
N,1751056
N,1751057
N,1751058
N,1751059
N,1751060
N,1751061
N,1751062
N,1751063
N,1751064
N,1751065
W,1751067
W,1751068
W,1751069
W,1751071
W,1751072
N,1751074
N,1751075
N,1751076
N,1751077
N,1751078
N,1751079
N,1751080
N,1751081
W,1751082
W,1751086
W,1751087
N,1751088
N,1751089
N,1751090
N,1751091
N,1751092
N,1751093
N,1751094
N,1751095
W,1751096
N,1751097
N,1751098
N,1751099
N,1751100
N,1751101
N,1751102
N,1751103
W,1751104
W,1751105
W,1751107
N,1751108
N,1751109
N,1751110
N,1751111
N,1751112
N,1751113
N,1751114
N,1751115
N,1751116
N,1751117
N,1751118
N,1751119
N,1751120
N,1751121
N,1751122
N,1751123
N,1751124
N,1751125
N,1751126
N,1751127
N,1751128
N,1751129
N,1751130
N,1751131
N,1751132
N,1751133
N,1751134
N,1751135
N,1751136
N,1751137
N,1751138
N,1751139
N,1751140
N,1751141
N,1751142
N,1751143
N,1751144
N,1751145
N,1751146
N,1751147
N,1751148
N,1751149
N,1751150
N,1751151
N,1751152
N,1751153
N,1751154
N,1751155
N,1751156
N,1751157
N,1751158
N,1751159
N,1751160
N,1751161
N,1751162
N,1751163
N,1751164
N,1751165
W,1751166
N,1751167
N,1751168
N,1751169
N,1751170
N,1751171
N,1751172
N,1751173
N,1751174
N,1751175
N,1751176
N,1751177
N,1751178
N,1751180
N,1751182
N,1751183
N,1751185
N,1751186
N,1751188
N,1751190
N,1751191
N,1751192
N,1751193
N,1751194
N,1751195
N,1751196
N,1751197
N,1751198
N,1751199
N,1751200
N,1751201
N,1751202
N,1751203
N,1751204
N,1751205
N,1751206
N,1751208
N,1751209
N,1751210
N,1751211
N,1751212
N,1751213
W,1751219
W,1751221
N,1751224
N,1751225
N,1751226
N,1751228
N,1751229
N,1751230
N,1751232
N,1751233
N,1751234
N,1751236
N,1751237
N,1751238
N,1751240
N,1751241
N,1751242
W,1751244
W,1751245
<,1751247
W,1751247
W,1751248
W,1751252
W,1751253
W,1751256
W,1751257
W,1751258
N,1751259
N,1751260
N,1751261
N,1751262
N,1751263
N,1751264
N,1751265
W,1751266
W,1751270
W,1751274
W,1751275
N,1751276
N,1751277
N,1751278
N,1751279
N,1751280
N,1751281
N,1751282
W,1751283
N,1751284
N,1751285
N,1751286
N,1751287
N,1751288
N,1751289
N,1751290
W,1751291
W,1751292
W,1751293
N,1751294
W,1751298
W,1751299
W,1751300
N,1751301
N,1751311
N,1751312
N,1751313
N,1751314
N,1751315
N,1751316
N,1751317
W,1751318
W,1751319
<,1751321
W,1751321
<,1751322
W,1751322
W,1751323
W,1751324
W,1751326
W,1751327
W,1751329
W,1751330
W,1751332
N,1751333
N,1751334
N,1751335
N,1751336
N,1751337
N,1751338
N,1751339
N,1751340
W,1751342
W,1751343
W,1751350
W,1751351
W,1751352
N,1751354
N,1751355
N,1751356
N,1751357
N,1751358
N,1751359
N,1751360
N,1751361
W,1751380
W,1751381
W,1751382
W,1751401
N,1751402
N,1751403
N,1751404
N,1751405
N,1751406
N,1751407
N,1751408
N,1751409
N,1751410
N,1751411
N,1751412
N,1751413
N,1751414
N,1751415
N,1751416
N,1751417
W,1751418
W,1751422
W,1751423
N,1751424
N,1751425
N,1751426
N,1751427
N,1751428
N,1751429
N,1751430
W,1751431
W,1751432
<,1751434
W,1751434
<,1751435
W,1751435
W,1751436
W,1751437
N,1751439
N,1751440
N,1751441
N,1751442
N,1751443
N,1751444
N,1751445
N,1751446
N,1751447
N,1751448
N,1751449
N,1751450
N,1751451
N,1751452
N,1751453
N,1751454
W,1751455
W,1751456
N,1751458
N,1751459
N,1751460
N,1751461
N,1751462
N,1751463
N,1751464
N,1751465
W,1751466
W,1751467
N,1751469
N,1751470
N,1751471
N,1751472
N,1751473
N,1751474
N,1751475
N,1751476
N,1751477
N,1751478
N,1751479
N,1751480
N,1751481
N,1751482
N,1751483
N,1751484
W,1751485
W,1751486
N,1751488
N,1751489
N,1751490
N,1751491
N,1751492
N,1751493
N,1751494
N,1751495
W,1751496
W,1751498
N,1751499
N,1751500
N,1751501
N,1751502
N,1751503
N,1751504
N,1751505
N,1751506
W,1751507
W,1751509
W,1751510
N,1751513
N,1751514
N,1751515
N,1751516
N,1751517
N,1751518
N,1751519
N,1751520
N,1751521
N,1751522
N,1751523
N,1751524
N,1751525
N,1751526
N,1751527
N,1751528
N,1751529
N,1751530
N,1751531
N,1751532
N,1751533
N,1751534
N,1751535
N,1751536
N,1751537
N,1751538
N,1751539
N,1751540
N,1751541
N,1751542
N,1751543
W,1751544
W,1751545
W,1751546
W,1751548
W,1751549
N,1751551
N,1751552
N,1751553
N,1751554
N,1751555
N,1751556
N,1751557
N,1751558
N,1751559
N,1751560
N,1751561
N,1751562
N,1751563
N,1751564
N,1751565
N,1751566
N,1751567
N,1751568
N,1751569
N,1751570
N,1751571
N,1751572
N,1751573
N,1751574
N,1751575
N,1751576
N,1751577
N,1751578
N,1751579
N,1751580
N,1751581
N,1751582
N,1751583
N,1751584
N,1751585
N,1751586
N,1751587
N,1751588
N,1751589
N,1751590
N,1751591
N,1751592
N,1751593
N,1751594
N,1751595
N,1751596
N,1751597
N,1751598
N,1751599
N,1751600
N,1751601
N,1751602
N,1751603
N,1751604
N,1751605
N,1751606
N,1751607
N,1751608
W,1751609
W,1751610
W,1751611
W,1751615
W,1751616
W,1751617
W,1751618
N,1751620
N,1751621
N,1751622
N,1751623
N,1751624
N,1751625
N,1751626
N,1751627
N,1751628
N,1751629
N,1751630
N,1751631
N,1751632
N,1751633
N,1751634
N,1751635
W,1751636
W,1751638
W,1751639
W,1751641
>,1751642
W,1751642
N,1751643
N,1751644
N,1751645
N,1751646
N,1751647
N,1751648
N,1751649
N,1751650
N,1751651
W,1751652
W,1751653
W,1751655
N,1751656
N,1751657
N,1751658
N,1751659
N,1751660
N,1751661
N,1751662
N,1751663
N,1751664
N,1751665
N,1751666
N,1751667
N,1751668
N,1751669
N,1751670
N,1751671
W,1751672
W,1751673
W,1751674
N,1751676
N,1751677
N,1751678
N,1751679
N,1751680
N,1751681
N,1751682
N,1751683
N,1751684
N,1751685
N,1751686
N,1751687
N,1751688
N,1751689
N,1751690
N,1751691
W,1751692
N,1751693
N,1751694
N,1751695
N,1751696
N,1751697
N,1751698
N,1751699
N,1751700
N,1751701
N,1751702
N,1751703
N,1751704
N,1751705
N,1751706
N,1751707
N,1751708
N,1751709
N,1751710
N,1751711
N,1751712
N,1751713
N,1751714
N,1751715
N,1751716
N,1751717
N,1751718
N,1751719
N,1751720
N,1751721
N,1751722
N,1751723
N,1751724
N,1751725
N,1751726
N,1751727
N,1751728
N,1751729
N,1751730
N,1751731
N,1751732
N,1751733
N,1751734
N,1751735
N,1751736
N,1751737
N,1751738
N,1751739
N,1751740
N,1751741
N,1751742
N,1751743
N,1751744
N,1751745
N,1751746
N,1751747
N,1751748
N,1751749
N,1751750
N,1751751
N,1751752
N,1751753
N,1751754
N,1751755
N,1751756
N,1751757
N,1751758
N,1751759
N,1751760
N,1751761
N,1751762
N,1751763
N,1751764
N,1751765
N,1751766
N,1751767
W,1751768
W,1751769
N,1751771
N,1751772
N,1751773
N,1751774
N,1751775
N,1751776
N,1751777
N,1751778
N,1751779
N,1751780
N,1751781
N,1751782
N,1751783
N,1751784
N,1751785
N,1751786
N,1751787
N,1751788
N,1751789
N,1751791
N,1751792
N,1751793
N,1751794
N,1751795
N,1751796
N,1751797
N,1751798
N,1751799
N,1751800
N,1751801
N,1751802
N,1751803
N,1751804
N,1751805
N,1751806
N,1751807
N,1751808
W,1751809
N,1751810
N,1751811
N,1751812
N,1751813
N,1751814
N,1751815
N,1751816
N,1751817
N,1751818
N,1751819
N,1751820
N,1751821
N,1751822
N,1751823
N,1751824
N,1751825
N,1751826
N,1751827
N,1751828
N,1751829
N,1751830
N,1751831
N,1751832
N,1751833
N,1751834
N,1751836
N,1751837
N,1751838
N,1751839
N,1751840
N,1751841
N,1751842
W,1751843
W,1751844
W,1751846
W,1751847
W,1751849
W,1751850
W,1751852
W,1751853
W,1751855
W,1751859
W,1751860
W,1751861
W,1751862
W,1751864
W,1751865
W,1751867
W,1751871
W,1751872
W,1751873
W,1751874
W,1751878
W,1751879
W,1751880
W,1751881
W,1751883
W,1751884
N,1751886
W,1751887
W,1751888
W,1751890
W,1751894
W,1751895
W,1751896
W,1751900
W,1751901
W,1751902
W,1751906
W,1751907
W,1751908
W,1751911
W,1751913
W,1751914
W,1751915
W,1751919
W,1751920
W,1751921
W,1751922
W,1751923
W,1751924
W,1751940
N,1751941
N,1751942
N,1751943
N,1751944
N,1751945
N,1751946
N,1751947
N,1751948
N,1751949
N,1751950
N,1751951
N,1751952
N,1751953
N,1751954
N,1751955
N,1751956
N,1751957
N,1751958
N,1751959
N,1751960
N,1751961
N,1751962
N,1751963
N,1751964
N,1751965
N,1751966
N,1751967
N,1751968
N,1751969
N,1751970
N,1751971
N,1751972
N,1751973
N,1751974
N,1751975
N,1751976
N,1751977
N,1751978
N,1751979
N,1751980
N,1751981
N,1751982
N,1751983
N,1751984
N,1751985
N,1751986
N,1751987
N,1751988
N,1751989
N,1751990
N,1751991
N,1751992
N,1751993
N,1751994
N,1751995
N,1751996
N,1751997
N,1751998
N,1751999
N,1752000
N,1752001
N,1752002
N,1752003
N,1752004
N,1752005
N,1752006
N,1752007
N,1752008
N,1752009
N,1752010
N,1752011
N,1752012
N,1752013
N,1752014
N,1752015
N,1752016
N,1752017
N,1752018
N,1752019
N,1752020
N,1752021
N,1752022
N,1752023
N,1752024
N,1752025
N,1752026
N,1752027
N,1752028
N,1752029
N,1752030
N,1752031
N,1752032
N,1752033
